Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed(km/h),Vehicle_Type,Traffic_Density,Weather,Visibility(m),Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,humidity,Hour,DayOfWeek
1.287443686625137,1.3260730137915595,44,-0.8847667072524182,0.6226665510511747,1,2,2,0.05669150578885881,2,0,3,1,1.0614331344379664,1.341518735986646,7,5
-0.6750368524209602,0.47812832418806034,493,-1.3445056897100924,1.1045345564023956,3,1,2,1.4416221982216308,3,0,3,0,-1.07271674046582,-0.8759865576152458,7,3
-1.7400901727664322,-0.9142731569516546,45,-0.03601781656132743,0.26126554703775917,1,1,1,-0.17246712396777333,3,0,3,0,1.369276471336568,0.19895554580270608,11,5
1.6377577409064583,-1.348132308284322,72,0.1408048689993165,0.5925498007167235,2,0,4,-1.402368261277474,0,0,3,0,0.14712689413612803,-1.053200440174388,5,4
-1.6538490948379754,1.5069689707466534,230,-0.3825902802601895,1.4057020597469085,2,0,2,1.0585031826876037,0,0,3,0,1.0741158187296689,-1.3703200194907468,10,2
-1.2152070197645617,-1.2001900517702675,16,0.2681172026029801,-0.8831709656713903,0,2,0,1.450888332550826,0,0,3,1,1.380806184329025,1.4604385782302811,8,2
-0.2792677825098577,0.8151682534416511,67,-0.5806316880881107,-0.7928207146680364,2,1,0,-0.8995022790276949,0,0,3,0,-0.6184460485630153,1.1433189989139223,14,5
-0.021323673286349303,-0.01162787088101887,399,0.7207832776382285,-1.365038971022611,3,2,2,-0.8424799139249559,0,0,3,1,-1.3379001392923306,0.9317116325686307,7,1
1.1520592787732815,-1.2464207334214326,352,-0.0006532794491986463,-1.3349222206881597,1,2,4,0.27230732383359046,3,1,1,0,-0.9297482993593537,-1.5556950676940595,1,1
-0.18982582684824628,0.962944411887465,332,1.548313446062042,-1.6360897240326728,0,1,0,0.6016114823019079,1,0,3,1,-0.24142443370967184,1.2243477149524773,11,0
0.15588077182663174,1.4065905258899556,50,0.5015231475430301,0.17091529603440525,4,0,1,-0.2761765504983798,2,0,3,1,1.1110109003055313,-0.19452922632696723,10,0
-1.049893337880597,-1.3108312590726248,223,-0.2199134095443971,-0.8530542153369389,4,0,1,1.2684167642220614,3,0,3,0,1.2585912266089807,-0.5291370177379784,19,6
0.23129452295260972,-1.4996948968826462,351,0.2893359248702574,1.736986313425873,2,0,3,-0.40875354936224784,2,0,3,0,-1.6941682707592511,0.18496497612698426,20,4
-0.5349182070127111,1.216974438902154,159,-1.096953929925191,0.20103204636885655,0,0,3,-0.8332137795957608,2,0,3,1,0.04797136240099808,-1.4070452648895164,19,2
-1.4013485816980675,0.006085921008808591,192,0.8056581667073376,1.1045345564023956,4,3,3,-1.5994518106638154,1,0,3,0,-0.274860601387797,0.9200528245055299,2,6
1.5407513562793012,0.6085230987082484,94,0.9541892225782784,0.5624330503822722,4,3,4,-0.16712127723939155,2,0,3,0,-0.9505017827457762,0.3108801032084799,16,5
-1.4605146740589787,-0.20032283757416847,326,-0.5523400583984076,0.8334838033923339,4,0,1,0.27195093405169835,1,0,3,0,-1.3033110003149597,-1.0736033542848151,18,2
0.6086146069630678,-0.3011516784377089,224,-0.4603922619068728,0.26126554703775917,2,1,4,1.296927946773431,3,0,3,0,-0.5504207419075192,-1.0683568906564196,19,2
1.4079339325669014,-0.6925308679469973,24,1.6685528722432799,-0.22060245831346165,2,1,0,-0.13861009468802207,1,0,3,0,1.543375137522668,-1.0823474603321415,12,1
-1.1220643844434355,0.2211768445911069,443,-0.9979332260112304,0.6829000517200774,0,2,1,-1.4315922233926277,1,0,3,0,-0.5999985077750842,-1.5271309879394608,2,5
-0.9210738018146142,-1.1779018581178133,481,-1.3232869674428152,1.1647680570712982,2,3,3,1.3671367338061782,0,0,3,0,0.07564267358289506,0.32953419610944185,13,2
-0.2630934602676298,0.7567031587704913,448,0.5368876846551588,1.0443010557334929,2,0,3,-1.598382641318139,0,0,3,0,0.7132358020657661,1.2126889068893756,9,5
-0.7218903744785624,0.17432895439507728,31,-0.29064248376865465,0.4720827993789182,3,0,0,-0.7516005195424658,1,0,3,0,-0.4604889805663547,-1.6652878634872128,12,1
0.8902651588743263,1.208890991203781,264,-0.8423292627178637,-1.2144552193503546,2,1,1,-1.6992409495936085,1,0,3,0,1.642530669257798,-1.5551121272909045,12,6
-0.5704233114477922,1.463958459459601,28,1.5553863534844679,-0.03990195630675385,0,2,4,-1.2769190580514482,2,0,3,0,1.6102474728789182,0.27706955982548587,4,0
1.6773964965078143,1.393062824427506,42,0.706637462793377,1.7068695630914215,2,1,4,-0.12863118079504277,2,0,3,0,-0.8478873371129091,1.1398213564949917,5,2
1.2364677221132854,0.35411130786950656,194,-0.6230691326226652,0.7732503027234312,2,3,0,0.8842285793423578,1,0,3,0,0.0018525104311703316,-0.583933415634555,15,6
1.363340641425134,-0.6263281301492938,354,1.3927094827686755,-1.5156227226948675,3,1,1,1.763442171270214,2,0,3,1,-0.6772475848245457,-0.5034876399991555,20,1
-1.5230541659295322,-0.4929335411499181,341,0.07007579477505892,-0.6422369629957798,0,0,4,0.32612218089930034,3,0,3,1,-0.7325902071883393,0.3592641566703508,7,6
-1.1321158023373956,0.5321721781156616,412,1.2795429640098632,-0.5217699616579746,4,1,3,-0.7095465252791958,2,0,3,0,-1.5904008538271386,-0.7675596426284025,0,1
-1.1562016705782279,0.7384349455095075,309,-1.5354741901155877,-1.6963232247015754,3,1,3,-0.7829628203489721,2,0,3,0,0.39040383827697017,-1.633226141313684,13,2
0.5880887362406642,-1.1727735687420273,211,-0.24113213181167437,-0.46153646098907203,2,0,4,1.144036730341712,1,0,3,0,0.020300051219101105,0.8448535124985254,21,4
-1.7026657486086139,1.7309716805818063,325,1.7251361316226859,-0.6422369629957798,1,3,1,0.9202239473134617,2,0,3,0,-1.5408230879595737,0.4618616676256437,11,2
1.054745617945015,-1.3594321684990351,429,0.14787777642174224,1.6767528127569702,3,3,4,-1.0213875844347993,1,0,3,0,-0.7544966618740077,0.30505069917692873,16,0
0.15455113686671015,0.37445375376837314,16,0.154950683844168,-0.551886711992426,3,3,0,1.6672169301593418,0,0,3,1,1.4234661224011156,0.8675881882215731,19,1
0.22141846288102213,0.11044846240106758,217,1.5058760015274875,-1.6963232247015754,0,3,1,1.5392729984600715,2,0,3,0,-0.8893943038857541,0.6349949673626999,2,2
0.120853400744977,0.31856262325674833,372,0.06300288735263317,1.646636062422519,4,0,4,1.1550848135803677,1,0,3,0,-1.2168381528715322,-1.006565207921982,16,0
0.11394513858942915,0.119962029677892,344,-0.40380900252746676,0.9238340543956878,4,3,3,1.429504945637299,1,0,3,0,-0.025818800750726643,-0.4935776531455191,12,6
-1.0572293944247946,-1.5315507289329893,110,-1.5213283752707363,0.17091529603440525,4,0,1,0.8197220288198843,2,0,3,0,1.6909554638261175,-1.2852107206301062,12,1
-0.7612126748460057,1.7239474241644934,92,0.42372116589634673,0.5021995497133696,3,0,2,-0.719525439172175,0,0,3,0,-0.8813235047910342,-1.2723860317606948,19,3
-0.0516992469723277,1.6731084160020535,421,1.4846572792602102,0.5323163000478208,1,1,1,1.0848760265476205,1,0,3,0,0.6060094712359154,0.6384926097816296,16,0
0.6084951060086284,0.0872933368581689,368,1.4705114644153587,1.345468559078006,0,1,3,-0.7679944495095032,1,0,3,0,0.9161587507330087,1.276812351236433,23,4
-0.8001730484631887,-1.0094343471817406,371,-0.40380900252746676,0.8636005537267851,1,0,1,-0.6421888565015854,2,0,3,0,-0.8963121316812286,1.6405671628051983,3,2
1.0537347299853446,-1.0976118178797694,488,0.27519011002540583,-0.03990195630675385,4,1,0,1.3083324197939787,3,1,2,0,0.8008616208084389,0.4711887140761246,1,6
1.0692073301290899,-1.5345409860324624,491,0.2186068506459998,-0.7928207146680364,3,1,3,0.3001057268211757,1,0,3,0,-0.44665332497540616,-1.0823474603321415,4,6
